code,omschrijving,bouwgrootte,vermogen,polen,bouwvorm,volt,ie_klasse,materiaal,vrije_voorraad,inkomend,bearing_de,bearing_nde,cooling,hs_code,insulation,max_temp,min_temp,mounting_pos,options,paint,protection,shaft_dim,standard_type,terminal_box_pos,tropical,weight
1E000.18D2F2.,MS631-2,63,0.18,2,B3,230/400,IE1,Aluminium,1,0,,,,,,,,,,,,,,,,
2E005.50D2F2.,MS2-132S1-2,132,5.5,2,B3,230/400,IE2,Aluminium,11,0,,,,,,,,,,,,,,,,
2M000.18D2F2.,EMS631-2,63,0.18,2,B3,230/400,IE2,Aluminium,33,0,6201 2RS C3,6201 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,11x23,IEC60034,Boven-A1,0.95,3.7
2M000.25D2F2.,EMS632-2,63,0.25,2,B3,230/400,IE2,Aluminium,73,0,6201 2RS C3,6201 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,11x23,IEC60034,Boven-A1,0.95,4
2M000.37D2F2.,EMS711-2,71,0.37,2,B3,230/400,IE2,Aluminium,84,0,6202 2RS C3,6202 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,14x30,IEC60034,Boven-A1,0.95,5.5
2M000.55D2F2.,EMS712-2,71,0.55,2,B3,230/400,IE2,Aluminium,27,36,6202 2RS C3,6202 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,14x30,IEC60034,Boven-A1,0.95,6.4
2M000.75D2F2.,EMS801-2,80,0.75,2,B3,230/400,IE2,Aluminium,0,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,8.8
2M001.10D2F2.,EMS802-2,80,1.1,2,B3,230/400,IE2,Aluminium,0,0,6204 2RS C3,6204 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,10
2M001.50D2F2.,EMS90S2,90,1.5,2,B3,230/400,IE2,Aluminium,0,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,13
2M002.20D2F2.,EMS90L2,90,2.2,2,B3,230/400,IE2,Aluminium,0,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,16
2M002.20D2F4.,EMS90L2,90,2.2,2,B3,400/690,IE2,Aluminium,0,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,16
2M003.00D2F2.,EMS100L2,100,3.0,2,B3,230/400,IE2,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,22
2M003.00D2F4.,EMS100L2,100,3.0,2,B3,400/690,IE2,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,22
2M004.00D2F2.,EMS112M2,112,4.0,2,B3,230/400,IE2,Aluminium,0,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,27
2M004.00D2F4.,EMS112M2,112,4.0,2,B3,400/690,IE2,Aluminium,0,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,27
2M005.50D2F4.,EMS132S1-2,132,5.5,2,B3,400/690,IE2,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,40
2M007.50D2F2.,EMS132S2-2,132,7.5,2,B3,230/400,IE2,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,46
2M007.50D2F4.,EMS132S2-2,132,7.5,2,B3,400/690,IE2,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,46
2S055.00D2F4.,YE2-250M2,250,55.0,2,B3,400/690,IE2,Gietijzer,1,0,6314 C3,6314 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL5014 / RAL5014,IP55,60x140,IEC60034,Boven-A1,0.95,385
2S075.00D2D4.,YE2-280S2,280,75.0,2,B5,400/690,IE2,Gietijzer,3,0,6314 C3,6314 C3,IC411,8501529090,F/B,40,-20,B5-flens-horizontaal,PTC,RAL5014 / RAL5014,IP55,65x140,IEC60034,Boven-A1,0.95,474
2SM000.18D2F2.,JEML631-2,63,0.18,2,B3,230/400,IE2,Aluminium,0,0,6201 2RS C3,6201 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014,IP55,11x23,IEC60034,Boven-A1,95,0
2SM000.25D2F2.,JEML632-2,63,0.25,2,B3,230/400,IE2,Aluminium,0,0,6201 2RS C3,6201 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014,IP55,11x23,IEC60034,Boven-A1,95,0
2SM000.37D2F2.,JEML711-2,71,0.37,2,B3,230/400,IE2,Aluminium,34,0,6202 2RS C3,6202 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014,IP55,14x30,IEC60034,Boven-A1,95,6.6
2SM000.55D2F2.,JEML712-2,71,0.55,2,B3,230/400,IE2,Aluminium,0,0,6202 2RS C3,6202 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014,IP55,14x30,IEC60034,Boven-A1,95,0
2SM000.75D2F2.,JEML801-2,80,0.75,2,B3,230/400,IE2,Aluminium,21,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014,IP55,19x40,IEC60034,Boven-A1,95,9.8
2SM001.10D2F2.,JEML802-2,80,1.1,2,B3,230/400,IE2,Aluminium,0,0,6204 2RS C3,6204 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014,IP55,19x40,IEC60034,Boven-A1,95,0
2SM001.50D2F2.,JEML90S2,90,1.5,2,B3,230/400,IE2,Aluminium,0,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014,IP55,24x50,IEC60034,Boven-A1,95,0
2SM002.20D2F2.,JEML90L2,90,2.2,2,B3,230/400,IE2,Aluminium,59,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014,IP55,24x50,IEC60034,Boven-A1,0.95,18.6
2SM003.00D2F2.,JEML100L2,100,3.0,2,B3,230/400,IE2,Aluminium,18,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014,IP55,28x60,IEC60034,Boven-A1,95,0
3E011.00D2D4.,T3CR-160M1-2,160,11.0,2,B5,400/690,IE3,Gietijzer,10,0,6309 2RS C3,6309 2RS C3,IC411,85015230 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,113
3E011.00D2F2.,T3CR-160M1-2,160,11.0,2,B3,230/400,IE3,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,113
3E011.00D2F4.,T3CR-160M1-2,160,11.0,2,B3,400/690,IE3,Gietijzer,7,0,6309 2RS C3,6309 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,113
3E015.00D2D4.,T3CR-160M2-2,160,15.0,2,B5,400/690,IE3,Gietijzer,11,0,6309 2RS C3,6309 2RS C3,IC411,85015230 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,130
3E015.00D2F2.,T3CR-160M2-2,160,15.0,2,B3,230/400,IE3,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,130
3E015.00D2F4.,T3CR-160M2-2,160,15.0,2,B3,400/690,IE3,Gietijzer,4,0,6309 2RS C3,6309 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,130
3E018.50D2D4.,T3CR-160L1-2,160,18.5,2,B5,400/690,IE3,Gietijzer,12,0,6309 2RS C3,6309 2RS C3,IC411,85015230 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,141
3E018.50D2F4.,T3CR-160L1-2,160,18.5,2,B3,400/690,IE3,Gietijzer,15,0,6309 2RS C3,6309 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,141
3E022.00D2D4.,T3CR-180M-2,180,22.0,2,B5,400/690,IE3,Gietijzer,15,0,6311 2RS C3,6311 2RS C3,IC411,85015230 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,48x110,IEC60034,Boven-A1,0.95,166
3E022.00D2F4.,T3CR-180M-2,180,22.0,2,B3,400/690,IE3,Gietijzer,18,0,6311 2RS C3,6311 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,48x110,IEC60034,Boven-A1,0.95,166
3E030.00D2D4.,T3CR-200L1-2,200,30.0,2,B5,400/690,IE3,Gietijzer,11,0,6312 2RS C3,6312 2RS C3,IC411,85015230 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,226
3E030.00D2F4.,T3CR-200L1-2,200,30.0,2,B3,400/690,IE3,Gietijzer,15,0,6312 2RS C3,6312 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,226
3E037.00D2D4.,T3CR-200L2-2,200,37.0,2,B5,400/690,IE3,Gietijzer,7,0,6312 2RS C3,6312 2RS C3,IC411,85015230 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,244
3E037.00D2F4.,T3CR-200L2-2,200,37.0,2,B3,400/690,IE3,Gietijzer,8,0,6312 2RS C3,6312 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,244
3E045.00D2D4.,T3CR-225M-2,225,45.0,2,B5,400/690,IE3,Gietijzer,4,0,6313 C3,6313 C3,IC411,85015290 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,312
3E045.00D2F4.,T3CR-225M-2,225,45.0,2,B3,400/690,IE3,Gietijzer,14,0,6313 C3,6313 C3,IC411,85015290 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,312
3E055.00D2D4.,T3CR-250M-2,250,55.0,2,B5,400/690,IE3,Gietijzer,3,0,6314 C3,6314 C3,IC411,85015290 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,60x140,IEC60034,Boven-A1,0.95,363
3E055.00D2F4.,T3CR-250M-2,250,55.0,2,B3,400/690,IE3,Gietijzer,9,0,6314 C3,6314 C3,IC411,85015290 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,60x140,IEC60034,Boven-A1,0.95,363
3E075.00D2D4.,T3CR-280S-2,280,75.0,2,B5,400/690,IE3,Gietijzer,4,0,6316 C3,6316 C3,IC411,85015290 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,531
3E075.00D2F4.,T3CR-280S-2,280,75.0,2,B3,400/690,IE3,Gietijzer,6,0,6316 C3,6316 C3,IC411,85015290 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,531
3E090.00D2D4.,T3CR-280M-2,280,90.0,2,B5,400/690,IE3,Gietijzer,0,0,6316 C3,6316 C3,IC411,85015381 90,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,604
3E090.00D2F4.,T3CR-280M-2,280,90.0,2,B3,400/690,IE3,Gietijzer,5,0,6316 C3,6316 C3,IC411,85015381 91,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,604
3E110.00D2F4.,T3C-315S-2,315,110.0,2,B3,400/690,IE3,Gietijzer,2,0,6317 C3,6317 C3,IC411,85015381 95,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,833
3E132.00D2F4.,T3C-315M-2,315,132.0,2,B3,400/690,IE3,Gietijzer,0,0,6317 C3,6317 C3,IC411,85015381 99,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,80x170,IEC60034,Boven-A1,0.95,976
3E160.00D2F4.,T3C-315L1-2,315,160.0,2,B3,400/690,IE3,Gietijzer,0,0,6317 C3,6317 C3,IC411,85015381 103,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,1045
3E250.00D2F4.,T3C-355M2-2,355,250.0,2,V1,400/690,IE3,Gietijzer,0,0,,,,,,,,,,,,,,,,
3E355.00D2K4.,T3C-355L3-2,355,355.0,2,B3,400/690,IE3,Gietijzer,0,0,6224 C3,6224 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,100x210,IEC60034,Boven-A1,0.95,0
3EC000.75D2D2.,T3CR-801-2,80,0.75,2,B5,230/400,IE3,Gietijzer,15,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030,IP55,19x40,IEC60034,Boven-A1,0.95,14.4
3EC000.75D2F2.,T3CR-801-2,80,0.75,2,B3,230/400,IE3,Gietijzer,19,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030,IP55,19x40,IEC60034,Boven-A1,0.95,14.4
3EC001.10D2D2.,T3CR-802-2,80,1.1,2,B5,230/400,IE3,Gietijzer,24,0,6204 2RS C3,6204 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030,IP55,19x40,IEC60034,Boven-A1,0.95,17.2
3EC001.10D2F2.,T3CR-802-2,80,1.1,2,B3,230/400,IE3,Gietijzer,24,0,6204 2RS C3,6204 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030,IP55,19x40,IEC60034,Boven-A1,0.95,17.2
3EC001.50D2D2.,T3CR-90S-2,90,1.5,2,B5,230/400,IE3,Gietijzer,8,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030,IP55,24x50,IEC60034,Boven-A1,0.95,20.6
3EC001.50D2F2.,T3CR-90S-2,90,1.5,2,B3,230/400,IE3,Gietijzer,15,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030,IP55,24x50,IEC60034,Boven-A1,0.95,20.6
3EC002.20D2D2.,T3CR-90L-2,90,2.2,2,B5,230/400,IE3,Gietijzer,15,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030,IP55,24x50,IEC60034,Boven-A1,0.95,23.9
3EC002.20D2D4.,T3CR-90L-2,90,2.2,2,B5,400/690,IE3,Gietijzer,7,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030,IP55,24x50,IEC60034,Boven-A1,0.95,23.5
3EC002.20D2F2.,T3CR-90L-2,90,2.2,2,B3,230/400,IE3,Gietijzer,8,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030,IP55,24x50,IEC60034,Boven-A1,0.95,23.5
3EC002.20D2F4.,T3CR-90L-2,90,2.2,2,B3,400/690,IE3,Gietijzer,10,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030,IP55,24x50,IEC60034,Boven-A1,0.95,23.5
3EC003.00D2D4.,T3CR-100L-2,100,3.0,2,B5,400/690,IE3,Gietijzer,5,10,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030,IP55,28x60,IEC60034,Boven-A1,0.95,34.1
3EC003.00D2F4.,T3CR-100L-2,100,3.0,2,B3,400/690,IE3,Gietijzer,8,10,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030,IP55,28x60,IEC60034,Boven-A1,0.95,34.1
3EC004.00D2D4.,T3CR-112M-2,112,4.0,2,B5,400/690,IE3,Gietijzer,7,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030,IP55,28x60,IEC60034,Boven-A1,0.95,42.2
3EC004.00D2F4.,T3CR-112M-2,112,4.0,2,B3,400/690,IE3,Gietijzer,0,32,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030,IP55,28x60,IEC60034,Boven-A1,0.95,42.2
3EC005.50D2D4.,T3CR-132S1-2,132,5.5,2,B5,400/690,IE3,Gietijzer,8,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030,IP55,38x80,IEC60034,Boven-A1,0.95,60.5
3EC005.50D2F4.,T3CR-132S1-2,132,5.5,2,B3,400/690,IE3,Gietijzer,2,12,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030,IP55,38x80,IEC60034,Boven-A1,0.95,60.5
3EC007.50D2D4.,T3CR-132S2-2,132,7.5,2,B5,400/690,IE3,Gietijzer,10,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030,IP55,38x80,IEC60034,Boven-A1,0.95,68.3
3EC007.50D2F4.,T3CR-132S2-2,132,7.5,2,B3,400/690,IE3,Gietijzer,15,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030,IP55,38x80,IEC60034,Boven-A1,0.95,68.3
3M000.75D2F2.,HMS801-2,80,0.75,2,B3,230/400,IE3,Aluminium,83,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,10
3M001.10D2F2.,HMS802-2,80,1.1,2,B3,230/400,IE3,Aluminium,171,0,6204 2RS C3,6204 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,13
3M001.50D2F2.,HMS90S2,90,1.5,2,B3,230/400,IE3,Aluminium,75,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,15.8
3M002.20D2F2.,HMS90L-2,90,2.2,2,B3,230/400,IE3,Aluminium,174,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,16.7
3M002.20D2F4.,HMS90L2,90,2.2,2,B3,400/690,IE3,Aluminium,70,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,16.7
3M003.00D2F2.,HMS100L1-2,100,3.0,2,B3,230/400,IE3,Aluminium,89,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,26
3M003.00D2F4.,HMS100L1-2,100,3.0,2,B3,400/690,IE3,Aluminium,34,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,26
3M004.00D2F2.,HMS112M2,112,4.0,2,B3,230/400,IE3,Aluminium,28,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,34.4
3M004.00D2F4.,HMS112M2,112,4.0,2,B3,400/690,IE3,Aluminium,31,54,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,7030-9005,IP55,28x60,IEC60034,Boven-A1,0.95,34
3M005.50D2F2.,HMS132S1-2,132,5.5,2,B3,230/400,IE3,Aluminium,12,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,45
3M005.50D2F4.,HMS132S1-2,132,5.5,2,B3,400/690,IE3,Aluminium,52,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,45
3M007.50D2F2.,HMS132S2-2,132,7.5,2,B3,230/400,IE3,Aluminium,11,12,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,62
3M007.50D2F4.,HMS132S2-2,132,7.5,2,B3,400/690,IE3,Aluminium,56,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,62
3M011.00D2F4.,HMS160M1-2,160,11.0,2,B3,400/690,IE3,Aluminium,1,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,42x110,IEC60034,Boven-A1,0.95,86
3S011.00D2D4.,YE3-160M1-2,160,11.0,2,B5,400/690,IE3,Gietijzer,3,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,130
3S011.00D2F2.,YE3-160XM1-2,160,11.0,2,B3,230/400,IE3,Gietijzer,2,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,130
3S011.00D2F4.,YE3-160XM-2,160,11.0,2,B3,400/690,IE3,Gietijzer,15,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,130
3S015.00D2D4.,YE3-160XM2-2,160,15.0,2,B5,400/690,IE3,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,140
3S015.00D2F2.,YE3-160M2-2,160,15.0,2,B3,230/400,IE3,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,140
3S015.00D2F4.,YE3-160XM2-2,160,15.0,2,B3,400/690,IE3,Gietijzer,17,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,140
